"LIST-ID","occups_cats"
"238363","Metal-Working"
"238364","Managerial"
"238372","Miscellaneous Services"
"238975","Food-Production"
"240840","Miscellaneous Services"
"240853","Retail"
"240881","Retail"
"241023","Building"
"241095","Unclassified"
"241263","Metal-Working"
"241263","Metal-Working"
"241263","Metal-Working"
"241263","Building"
"241263","Building"
"241263","Metal-Working"
"241263","Managerial"
"241263","Managerial"
"241263","Plastic Arts"
"241263","Plastic Arts"
"241263","Metal-Working"
"241263","Clothing"
"241263","Clothing"
"241263","Clothing"
"241263","Clothing"
"241391","Miscellaneous Services"
"241403","Food-Production"
"241470","Unclassified"
"241473","Unclassified"
"241477","Unclassified"
"243362","Building"
"243570","Transport"
"244134","Miscellaneous Services"
"244141","Performing Arts"
"244146","Retail"
"244146","Managerial"
"244157","Retail"
"244159","Finance"
"244160","Performing Arts"
"244427","Unclassified"
"244570","Unclassified"
"244734","Unclassified"
"244737","Unclassified"
"244814","Performing Arts"
"244949","Miscellaneous Services"
"245085","Plastic Arts"
"245113","Miscellaneous Services"
"246405","Transport"
"246425","Managerial"
"247141","Building"
"247533","Miscellaneous Services"
"247746","Miscellaneous Services"
"247933","Managerial"
"247935","Unclassified"
"247939","Managerial"
"247951","Managerial"
"247973","Managerial"
"248196","Education"
"248328","Managerial"
"248330","Miscellaneous Services"
"248412","Managerial"
"248415","Managerial"
"248472","Managerial"
"248473","Managerial"
"248478","Education"
"248545","Managerial"
"248589","Miscellaneous Services"
"248634","Unclassified"
"248717","Building"
"248981","Managerial"
"249169","Metal-Working"
"249185","Managerial"
"249214","Metal-Working"
"249217","Miscellaneous Services"
"249233","Managerial"
"249239","Food-Production"
"249272","Education"
"249290","Managerial"
"249294","Building"
"249302","Retail"
"249321","Building"
"249324","Food-Production"
"249517","Performing Arts"
"249560","Clothing"
"249580","Building"
"249587","Managerial"
"249608","Miscellaneous Services"
"249610","Miscellaneous Services"
"249611","Household Goods"
"249612","Household Goods"
"249613","Metal-Working"
"249613","Metal-Working"
"249613","Plastic Arts"
"249615","Metal-Working"
"250300","Miscellaneous Services"
"250321","Food-Production"
"251372","Food-Production"
"251518","Performing Arts"
"251560","Managerial"
"251560","Food-Production"
"251577","Miscellaneous Services"
"252037","Miscellaneous Services"
"252075","Building"
"252076","Building"
"252097","Education"
"252097","Education"
"252112","Building"
"252154","Building"
"252231","Managerial"
"252397","Miscellaneous Services"
"252639","Miscellaneous Services"
"252743","Unclassified"
"252762","Unclassified"
"253147","Retail"
"253611","Plastic Arts"
"254414","Managerial"
"255289","Metal-Working"
"255289","Metal-Working"
"255289","Metal-Working"
"255289","Metal-Working"
"255355","Metal-Working"
"255365","Managerial"
"255566","Metal-Working"
"255566","Metal-Working"
"255678","Unclassified"
"255737","Clothing"
"255821","Retail"
"256115","Building"
"256428","Clothing"
"256634","Clothing"
"256650","Household Goods"
"256676","Clothing"
"256777","Metal-Working"
"257321","Metal-Working"
"258083","Retail"
"259857","Building"
"259857","Managerial"
"259858","Building"
"259858","Managerial"
"259861","Performing Arts"
"259864","Performing Arts"
"259865","Performing Arts"
"259873","Managerial"
"259916","Performing Arts"
"259941","Managerial"
"259941","Managerial"
"259941","Managerial"
"259941","Managerial"
"259953","Metal-Working"
"259953","Managerial"
"259972","Unclassified"
"259994","Performing Arts"
"259995","Performing Arts"
"259996","Performing Arts"
"259997","Performing Arts"
"260019","Performing Arts"
"260020","Performing Arts"
"260021","Performing Arts"
"260047","Retail"
"260049","Performing Arts"
"260051","Performing Arts"
"260055","Performing Arts"
"260055","Miscellaneous Services"
"260914","Performing Arts"
"260930","Performing Arts"
"261117","Food-Production"
"261125","Performing Arts"
"261155","Retail"
"261647","Managerial"
"261651","Building"
"261906","Building"
"261926","Clothing"
"261927","Miscellaneous Services"
"262179","Miscellaneous Services"
"262179","Miscellaneous Services"
"262384","Metal-Working"
"262613","Managerial"
"262905","Managerial"
"262907","Finance"
"263787","Managerial"
"263838","Managerial"
"263888","Managerial"
"264015","Miscellaneous Services"
"264354","Metal-Working"
"264357","Metal-Working"
"264361","Miscellaneous Services"
"264361","Miscellaneous Services"
"264361","Managerial"
"264362","Miscellaneous Services"
"264362","Managerial"
"264364","Miscellaneous Services"
"264364","Food-Production"
"264364","Food-Production"
"264364","Performing Arts"
"264400","Miscellaneous Services"
"264405","Retail"
"264405","Finance"
"264431","Managerial"
"264456","Unclassified"
"264490","Managerial"
"264527","Food-Production"
"264561","Retail"
"264563","Food-Production"
"264570","Miscellaneous Services"
"264586","Building"
"264593","Miscellaneous Services"
"264594","Miscellaneous Services"
"264604","Retail"
"264609","Miscellaneous Services"
"264611","Miscellaneous Services"
"264635","Performing Arts"
"264671","Miscellaneous Services"
"264672","Miscellaneous Services"
"264683","Miscellaneous Services"
"264688","Miscellaneous Services"
"264723","Household Goods"
"264764","Miscellaneous Services"
"265014","Finance"
"265029","Finance"
"265949","Miscellaneous Services"
"265949","Miscellaneous Services"
"265950","Food-Production"
"265950","Performing Arts"
"265950","Miscellaneous Services"
"265950","Miscellaneous Services"
"265956","Managerial"
"266020","Miscellaneous Services"
"266030","Managerial"
"266310","Metal-Working"
"266353","Metal-Working"
"266753","Managerial"
"267626","Managerial"
"267629","Managerial"
"267629","Managerial"
"267755","Managerial"
"268068","Managerial"
"268069","Managerial"
"268270","Education"
"268310","Managerial"
"268359","Managerial"
"268836","Managerial"
"270072","Performing Arts"
"270092","Performing Arts"
"270094","Unclassified"
"270096","Performing Arts"
"270107","Retail"
"270302","Managerial"
"270575","Managerial"
"271386","Managerial"
"271604","Managerial"
"271605","Managerial"
"271606","Managerial"
"271635","Managerial"
"271636","Managerial"
"271636","Managerial"
"271653","Managerial"
"271691","Performing Arts"
"271698","Performing Arts"
"271702","Food-Production"
"271739","Building"
"271807","Managerial"
"271840","Managerial"
"271863","Metal-Working"
"272000","Managerial"
"273518","Metal-Working"
"273518","Metal-Working"
"273710","Metal-Working"
"273710","Metal-Working"
"273733","Miscellaneous Services"
"273748","Plastic Arts"
"273749","Plastic Arts"
"273826","Metal-Working"
"274031","Metal-Working"
"274031","Metal-Working"
"274033","Metal-Working"
"274291","Clothing"
"274292","Metal-Working"
"274310","Unclassified"
"274310","Unclassified"
"274343","Metal-Working"
"274343","Metal-Working"
"274419","Clothing"
"274461","Clothing"
"274466","Managerial"
"274470","Metal-Working"
"274471","Metal-Working"
"274472","Metal-Working"
"274473","Metal-Working"
"274474","Metal-Working"
"274475","Metal-Working"
"274495","Metal-Working"
"275034","Miscellaneous Services"
"275035","Retail"
"275116","Unclassified"
"275117","Transport"
"275443","Metal-Working"
"275866","Metal-Working"
"275901","Transport"
"275901","Transport"
"275975","Clothing"
"276126","Metal-Working"
"276126","Metal-Working"
"276354","Metal-Working"
"276355","Metal-Working"
"276356","Metal-Working"
"276479","Metal-Working"
"276483","Metal-Working"
"276501","Metal-Working"
"276560","Metal-Working"
"276625","Unclassified"
"276825","Miscellaneous Services"
"276974","Building"
"276974","Clothing"
"276975","Education"
"276976","Unclassified"
"276980","Managerial"
"276980","Unclassified"
"276982","Miscellaneous Services"
"277200","Finance"
"277231","Managerial"
"277231","Managerial"
"277233","Education"
"277324","Education"
"277497","Retail"
"277646","Managerial"
"277646","Managerial"
"277658","Managerial"
"277661","Retail"
"277661","Food-Production"
"277661","Managerial"
"277662","Building"
"277662","Unclassified"
"277664","Unclassified"
"277668","Unclassified"
"277673","Unclassified"
"277673","Unclassified"
"277673","Clothing"
"277673","Clothing"
"277675","Unclassified"
"277685","Managerial"
"277685","Managerial"
"277686","Miscellaneous Services"
"277829","Unclassified"
"277839","Building"
"278088","Food-Production"
"278092","Retail"
"278094","Unclassified"
"278151","Metal-Working"
"278151","Managerial"
"278221","Clothing"
"278255","Education"
"278258","Unclassified"
"278259","Managerial"
"278259","Unclassified"
"278260","Managerial"
"278262","Unclassified"
"278263","Clothing"
"278266","Clothing"
"278270","Clothing"
"278272","Unclassified"
"278274","Unclassified"
"278280","Performing Arts"
"278281","Performing Arts"
"278283","Managerial"
"278284","Education"
"278288","Building"
"278288","Unclassified"
"278367","Building"
"278446","Unclassified"
"278450","Metal-Working"
"278689","Metal-Working"
"278713","Clothing"
"278720","Clothing"
"278821","Unclassified"
"278822","Building"
"278865","Metal-Working"
"278865","Unclassified"
"278868","Education"
"278873","Clothing"
"278873","Unclassified"
"278908","Managerial"
"278977","Transport"
"278977","Education"
"279065","Building"
"279066","Unclassified"
"279099","Unclassified"
"287372","Miscellaneous Services"
"287685","Metal-Working"
"288305","Metal-Working"
"288305","Metal-Working"
"288579","Metal-Working"
"288579","Metal-Working"
"288588","Miscellaneous Services"
"288698","Retail"
"288823","Clothing"
"288829","Building"
"288831","Miscellaneous Services"
"288832","Retail"
"288833","Retail"
"288911","Building"
"288962","Managerial"
"289032","Retail"
"289047","Managerial"
"289147","Building"
"289251","Building"
"289256","Miscellaneous Services"
"289336","Miscellaneous Services"
"289396","Miscellaneous Services"
"289398","Miscellaneous Services"
"289422","Performing Arts"
"289508","Managerial"
"289512","Managerial"
"289691","Managerial"
"289737","Retail"
"289784","Miscellaneous Services"
"289955","Retail"
"290091","Retail"
"290096","Managerial"
"290098","Retail"
"290099","Retail"
"290142","Building"
"290236","Miscellaneous Services"
"290335","Metal-Working"
"290388","Miscellaneous Services"
"290619","Food-Production"
"290672","Clothing"
"291253","Metal-Working"
"291253","Clothing"
"291394","Education"
"291547","Food-Production"
"291595","Food-Production"
"291634","Miscellaneous Services"
"291634","Miscellaneous Services"
"291656","Building"
"291656","Building"
"291656","Education"
"291752","Miscellaneous Services"
"291839","Plastic Arts"
"291913","Miscellaneous Services"
"292020","Miscellaneous Services"
"292020","Miscellaneous Services"
"292066","Unclassified"
"292070","Miscellaneous Services"
"292074","Miscellaneous Services"
"292357","Metal-Working"
"292393","Metal-Working"
"292402","Managerial"
"292404","Metal-Working"
"292404","Education"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293496","Metal-Working"
"293497","Managerial"
"293497","Managerial"
"293497","Managerial"
"293497","Managerial"
"293497","Metal-Working"
"293497","Metal-Working"
"293497","Building"
"293497","Building"
"293497","Managerial"
"293498","Metal-Working"
"293498","Metal-Working"
"293498","Metal-Working"
"293498","Metal-Working"
"293498","Metal-Working"
"293498","Metal-Working"
"293498","Metal-Working"
"293498","Metal-Working"
"293498","Education"
"293961","Unclassified"
"293964","Miscellaneous Services"
"293976","Unclassified"
"293977","Miscellaneous Services"
"293977","Education"
"293978","Food-Production"
"293984","Education"
"293984","Education"
"293985","Food-Production"
"293985","Miscellaneous Services"
"293988","Performing Arts"
"293990","Miscellaneous Services"
"294004","Miscellaneous Services"
"294016","Finance"
"294019","Metal-Working"
"294019","Unclassified"
"294029","Metal-Working"
"294050","Miscellaneous Services"
"294064","Retail"
"294064","Clothing"
"294064","Clothing"
"294065","Miscellaneous Services"
"294067","Miscellaneous Services"
"294075","Miscellaneous Services"
"294129","Miscellaneous Services"
"294130","Miscellaneous Services"
"294132","Miscellaneous Services"
"294132","Food-Production"
"294152","Finance"
"294153","Miscellaneous Services"
"294153","Miscellaneous Services"
"294154","Miscellaneous Services"
"294154","Miscellaneous Services"
"294154","Finance"
"294154","Finance"
"294154","Finance"
"294158","Food-Production"
"294176","Miscellaneous Services"
"294192","Building"
"294192","Miscellaneous Services"
"294193","Building"
"294193","Miscellaneous Services"
"294198","Metal-Working"
"294202","Metal-Working"
"294202","Metal-Working"
"294209","Managerial"
"294209","Managerial"
"294209","Managerial"
"294209","Managerial"
"294209","Education"
"294209","Education"
"294235","Miscellaneous Services"
"294236","Water-Management"
"294239","Unclassified"
"294297","Metal-Working"
"294299","Miscellaneous Services"
"294300","Managerial"
"294303","Managerial"
"294313","Miscellaneous Services"
"294321","Miscellaneous Services"
"294321","Miscellaneous Services"
"294322","Miscellaneous Services"
"294322","Managerial"
"294326","Managerial"
"294327","Miscellaneous Services"
"294329","Managerial"
"294331","Retail"
"294331","Retail"
"294332","Water-Management"
"294333","Retail"
"294333","Retail"
"294336","Managerial"
"294341","Performing Arts"
"294344","Building"
"294352","Managerial"
"294364","Water-Management"
"294391","Education"
