"","province","s_it","g_it","a_it","r_it","eci"
"1384","Etruria (Regio VII)",1,2,2,5,-0.115349655351086
"1385","Macedonia",1,2,2,5,-0.115186994058024
"1386","Mauretania Tingitana",1,2,2,5,-0.111326145187661
"1387","Galatia",1,2,2,5,-0.110763492065884
"1388","Sicilia",1,2,2,5,-0.10633120153708
"1389","Syria",1,2,2,5,-0.100921003268283
"1390","Sardinia",1,2,2,5,-0.0949705195624125
"1391","Hispania Citerior",1,2,2,5,-0.0838530273686337
"1392","Africa Proconsularis",1,2,2,5,-0.0539145892733093
"1393","Lusitania",1,2,2,5,-0.0504535176950081
"1394","Achaia",1,2,2,5,-0.0204475093359045
"1395","Mauretania Caesariensis",1,2,2,5,-0.0107631633048276
"1396","Apulia et Calabria (Regio II)",1,2,2,5,0.0125621945991347
"1397","Samnium (Regio IV)",1,2,2,5,0.0367129576253341
"1398","Baetica",1,2,2,5,0.169425648873275
"1399","Venetia et Histria (Regio X)",1,2,2,5,0.175858564141039
"1400","Latium et Campania (Regio I)",1,2,2,5,6.11149659018978
"1401","Belgica",1,2,3,1,-0.500061223007803
"1402","Lugdunensis",1,2,3,1,-0.457626843649322
"1403","Raetia",1,2,3,1,-0.416304952618264
"1404","Germania Inferior",1,2,3,1,-0.416230447011068
"1405","Aquitania",1,2,3,1,-0.358063286017431
"1406","Pannonia Superior",1,2,3,1,-0.332301563084153
"1407","Britannia",1,2,3,1,-0.316701692685505
"1408","Narbonensis",1,2,3,1,-0.305149765599652
"1409","Germania Superior",1,2,3,1,-0.304028464727978
"1410","Dalmatia",1,2,3,1,-0.2497872604981
"1411","Dacia",1,2,3,1,-0.239894193418856
"1412","Pannonia Inferior",1,2,3,1,-0.202983777467102
"1413","Transpadana (Regio XI)",1,2,3,1,-0.201719318302364
"1414","Moesia Inferior",1,2,3,1,-0.196957796975427
"1415","Noricum",1,2,3,1,-0.182521595107075
"1416","Moesia Superior",1,2,3,1,-0.181681007590541
"1417","Aemilia (Regio VIII)",1,2,3,1,-0.169291862261083
"1418","Liguria (Regio IX)",1,2,3,1,-0.166192002603025
"1419","Picenum (Regio V)",1,2,3,1,-0.150277368105698
"1420","Umbria (Regio VI)",1,2,3,1,-0.148272989756801
"1421","Asia",1,2,3,1,-0.122225928015247
"1422","Bruttium et Lucania (Regio III)",1,2,3,1,-0.117732320754374
"1423","Mauretania Tingitana",1,2,3,1,-0.103637566066925
"1424","Galatia",1,2,3,1,-0.0920138774380115
"1425","Syria",1,2,3,1,-0.0895980065263471
"1426","Sardinia",1,2,3,1,-0.0881021027135007
"1427","Numidia",1,2,3,1,-0.0866584697123653
"1428","Macedonia",1,2,3,1,-0.0862872025933502
"1429","Hispania Citerior",1,2,3,1,-0.0823165758445304
"1430","Etruria (Regio VII)",1,2,3,1,-0.0718286610181435
"1431","Sicilia",1,2,3,1,-0.0668097116736039
"1432","Lusitania",1,2,3,1,-0.0570694269818755
"1433","Mauretania Caesariensis",1,2,3,1,-0.0120214442501629
"1434","Apulia et Calabria (Regio II)",1,2,3,1,0.0107431919432843
"1435","Achaia",1,2,3,1,0.0179582218151699
"1436","Africa Proconsularis",1,2,3,1,0.0370597349957221
"1437","Samnium (Regio IV)",1,2,3,1,0.0907117573546813
"1438","Venetia et Histria (Regio X)",1,2,3,1,0.113703943561112
"1439","Baetica",1,2,3,1,0.211573118057386
"1440","Latium et Campania (Regio I)",1,2,3,1,6.09059873634833
"1441","Lugdunensis",1,2,3,2,-0.427609720887332
"1442","Belgica",1,2,3,2,-0.411984570867053
"1443","Raetia",1,2,3,2,-0.391340993628598
"1444","Germania Inferior",1,2,3,2,-0.377683154320596
"1445","Aquitania",1,2,3,2,-0.344989064895174
"1446","Pannonia Superior",1,2,3,2,-0.325834138406102
"1447","Britannia",1,2,3,2,-0.299784000529403
"1448","Narbonensis",1,2,3,2,-0.278190437255125
"1449","Germania Superior",1,2,3,2,-0.273296319477081
"1450","Dacia",1,2,3,2,-0.247137273071172
"1451","Dalmatia",1,2,3,2,-0.228072495629142
"1452","Pannonia Inferior",1,2,3,2,-0.211597491056778
"1453","Moesia Inferior",1,2,3,2,-0.201645983642207
"1454","Transpadana (Regio XI)",1,2,3,2,-0.196669080600919
"1455","Noricum",1,2,3,2,-0.1841882422615
"1456","Moesia Superior",1,2,3,2,-0.183010699336194
"1457","Asia",1,2,3,2,-0.177155352378621
"1458","Liguria (Regio IX)",1,2,3,2,-0.170223329878037
"1459","Aemilia (Regio VIII)",1,2,3,2,-0.16558795126095
"1460","Umbria (Regio VI)",1,2,3,2,-0.164575712005651
"1461","Picenum (Regio V)",1,2,3,2,-0.160720240737863
"1462","Bruttium et Lucania (Regio III)",1,2,3,2,-0.130412051015935
"1463","Numidia",1,2,3,2,-0.111327291957857
"1464","Mauretania Tingitana",1,2,3,2,-0.104973838900705
"1465","Macedonia",1,2,3,2,-0.103210805663076
"1466","Galatia",1,2,3,2,-0.0999276335691153
"1467","Etruria (Regio VII)",1,2,3,2,-0.0998896812364648
"1468","Syria",1,2,3,2,-0.095250515131869
"1469","Sicilia",1,2,3,2,-0.0918602241515325
"1470","Sardinia",1,2,3,2,-0.089038483296455
"1471","Hispania Citerior",1,2,3,2,-0.082714625748263
"1472","Lusitania",1,2,3,2,-0.0359020857533907
"1473","Mauretania Caesariensis",1,2,3,2,-0.0139231993949817
"1474","Africa Proconsularis",1,2,3,2,-0.00511320256425074
"1475","Achaia",1,2,3,2,-0.00491647289416949
"1476","Apulia et Calabria (Regio II)",1,2,3,2,0.0112560988256775
"1477","Samnium (Regio IV)",1,2,3,2,0.0713344404386632
"1478","Venetia et Histria (Regio X)",1,2,3,2,0.124935841471667
"1479","Baetica",1,2,3,2,0.176297331477316
"1480","Latium et Campania (Regio I)",1,2,3,2,6.10593265119024
"1481","Lugdunensis",1,2,3,3,-0.431297690834394
"1482","Belgica",1,2,3,3,-0.401496386268918
"1483","Raetia",1,2,3,3,-0.381002815930333
"1484","Germania Inferior",1,2,3,3,-0.365293362123061
"1485","Aquitania",1,2,3,3,-0.341194105498238
"1486","Pannonia Superior",1,2,3,3,-0.324373711909574
"1487","Britannia",1,2,3,3,-0.296735688369283
"1488","Narbonensis",1,2,3,3,-0.259478372728604
"1489","Dacia",1,2,3,3,-0.259397088540856
"1490","Germania Superior",1,2,3,3,-0.25590292316218
"1491","Dalmatia",1,2,3,3,-0.227631551993529
"1492","Pannonia Inferior",1,2,3,3,-0.215845774624443
"1493","Moesia Inferior",1,2,3,3,-0.206811101575795
"1494","Noricum",1,2,3,3,-0.198314831505531
"1495","Asia",1,2,3,3,-0.194716363478824
"1496","Moesia Superior",1,2,3,3,-0.186585793691377
"1497","Transpadana (Regio XI)",1,2,3,3,-0.185289075318011
"1498","Liguria (Regio IX)",1,2,3,3,-0.167491486433606
"1499","Picenum (Regio V)",1,2,3,3,-0.161020811890152
"1500","Aemilia (Regio VIII)",1,2,3,3,-0.159447401139282
"1501","Umbria (Regio VI)",1,2,3,3,-0.14055588732979
"1502","Bruttium et Lucania (Regio III)",1,2,3,3,-0.134041244426745
"1503","Numidia",1,2,3,3,-0.127540332589698
"1504","Macedonia",1,2,3,3,-0.107621991066737
"1505","Etruria (Regio VII)",1,2,3,3,-0.107600362664809
"1506","Mauretania Tingitana",1,2,3,3,-0.106242631762549
"1507","Galatia",1,2,3,3,-0.103624178427463
"1508","Sicilia",1,2,3,3,-0.0984108892441514
"1509","Syria",1,2,3,3,-0.0965036135394938
"1510","Sardinia",1,2,3,3,-0.091166464139069
"1511","Hispania Citerior",1,2,3,3,-0.0815370114720761
"1512","Lusitania",1,2,3,3,-0.0388845595410922
"1513","Africa Proconsularis",1,2,3,3,-0.023936106949515
"1514","Achaia",1,2,3,3,-0.0145165495956563
"1515","Mauretania Caesariensis",1,2,3,3,-0.0117283967035592
"1516","Apulia et Calabria (Regio II)",1,2,3,3,0.015773764374594
"1517","Samnium (Regio IV)",1,2,3,3,0.0433384955250059
"1518","Baetica",1,2,3,3,0.166539970234348
"1519","Venetia et Histria (Regio X)",1,2,3,3,0.169957104648311
"1520","Latium et Campania (Regio I)",1,2,3,3,6.10762722168614
"1521","Lugdunensis",1,2,3,4,-0.428074298295999
"1522","Belgica",1,2,3,4,-0.396569229029671
"1523","Raetia",1,2,3,4,-0.378524903714708
"1524","Germania Inferior",1,2,3,4,-0.361771675233569
"1525","Aquitania",1,2,3,4,-0.341427164977242
"1526","Pannonia Superior",1,2,3,4,-0.323489324403754
"1527","Britannia",1,2,3,4,-0.295562132515923
"1528","Dacia",1,2,3,4,-0.259662989126584
"1529","Narbonensis",1,2,3,4,-0.255875015425612
"1530","Germania Superior",1,2,3,4,-0.252647973010687
"1531","Dalmatia",1,2,3,4,-0.225519310303319
"1532","Pannonia Inferior",1,2,3,4,-0.215926006770376
"1533","Moesia Inferior",1,2,3,4,-0.206634689981914
"1534","Asia",1,2,3,4,-0.198744348913913
"1535","Noricum",1,2,3,4,-0.198456763642076
"1536","Transpadana (Regio XI)",1,2,3,4,-0.188651443012378
"1537","Moesia Superior",1,2,3,4,-0.186130450709503
"1538","Liguria (Regio IX)",1,2,3,4,-0.168706495419149
"1539","Picenum (Regio V)",1,2,3,4,-0.161372616053433
"1540","Aemilia (Regio VIII)",1,2,3,4,-0.158792167506512
"1541","Umbria (Regio VI)",1,2,3,4,-0.140963013365175
"1542","Bruttium et Lucania (Regio III)",1,2,3,4,-0.135009753583594
"1543","Numidia",1,2,3,4,-0.128203181411837
"1544","Etruria (Regio VII)",1,2,3,4,-0.109776650384648
"1545","Macedonia",1,2,3,4,-0.108511625361715
"1546","Mauretania Tingitana",1,2,3,4,-0.106314422055459
"1547","Galatia",1,2,3,4,-0.104158750300902
"1548","Sicilia",1,2,3,4,-0.100747570754254
"1549","Syria",1,2,3,4,-0.0968829977027415
"1550","Sardinia",1,2,3,4,-0.0911640629590158
"1551","Hispania Citerior",1,2,3,4,-0.0814986569028039
"1552","Lusitania",1,2,3,4,-0.0390957787186133
"1553","Africa Proconsularis",1,2,3,4,-0.0315630947067757
"1554","Achaia",1,2,3,4,-0.0156022125895524
"1555","Mauretania Caesariensis",1,2,3,4,-0.0117369175604107
"1556","Apulia et Calabria (Regio II)",1,2,3,4,0.0167102119787935
"1557","Samnium (Regio IV)",1,2,3,4,0.0431384179735228
"1558","Baetica",1,2,3,4,0.163927496956242
"1559","Venetia et Histria (Regio X)",1,2,3,4,0.171415378760941
"1560","Latium et Campania (Regio I)",1,2,3,4,6.10857618073432
"1561","Lugdunensis",1,2,3,5,-0.452122686222165
"1562","Raetia",1,2,3,5,-0.400851472481574
"1563","Belgica",1,2,3,5,-0.394586888601834
"1564","Germania Inferior",1,2,3,5,-0.39170444944894
"1565","Aquitania",1,2,3,5,-0.35307810692126
"1566","Pannonia Superior",1,2,3,5,-0.331756991674148
"1567","Britannia",1,2,3,5,-0.305673614357398
"1568","Germania Superior",1,2,3,5,-0.278590821411558
"1569","Narbonensis",1,2,3,5,-0.27817763779302
"1570","Dacia",1,2,3,5,-0.259886061407755
"1571","Dalmatia",1,2,3,5,-0.243505972389026
"1572","Pannonia Inferior",1,2,3,5,-0.217694796790144
"1573","Moesia Inferior",1,2,3,5,-0.210326623613683
"1574","Noricum",1,2,3,5,-0.201583397922249
"1575","Transpadana (Regio XI)",1,2,3,5,-0.198160247195687
"1576","Asia",1,2,3,5,-0.180650710119124
"1577","Moesia Superior",1,2,3,5,-0.173984569629666
"1578","Liguria (Regio IX)",1,2,3,5,-0.170275254282629
"1579","Aemilia (Regio VIII)",1,2,3,5,-0.165193023493744
"1580","Picenum (Regio V)",1,2,3,5,-0.159904176241112
"1581","Bruttium et Lucania (Regio III)",1,2,3,5,-0.130443625479919
"1582","Umbria (Regio VI)",1,2,3,5,-0.12926713059312
"1583","Numidia",1,2,3,5,-0.109100322307795
"1584","Mauretania Tingitana",1,2,3,5,-0.107720195076344
"1585","Etruria (Regio VII)",1,2,3,5,-0.105322403842715
"1586","Galatia",1,2,3,5,-0.101876562094467
"1587","Macedonia",1,2,3,5,-0.100699516134387
"1588","Syria",1,2,3,5,-0.097838345218286
"1589","Sardinia",1,2,3,5,-0.0927153954551478
"1590","Sicilia",1,2,3,5,-0.0800015865929556
"1591","Hispania Citerior",1,2,3,5,-0.0734663685028442
"1592","Lusitania",1,2,3,5,-0.0408348934567719
"1593","Mauretania Caesariensis",1,2,3,5,-0.00914548482859775
"1594","Achaia",1,2,3,5,-0.00744774227072425
"1595","Apulia et Calabria (Regio II)",1,2,3,5,0.00622295527466597
"1596","Africa Proconsularis",1,2,3,5,0.0118553142196133
"1597","Samnium (Regio IV)",1,2,3,5,0.0596401497738571
"1598","Venetia et Histria (Regio X)",1,2,3,5,0.159440627098654
"1599","Baetica",1,2,3,5,0.217033747787723
"1600","Latium et Campania (Regio I)",1,2,3,5,6.09939427969628
"1601","Lugdunensis",1,2,4,1,-0.466423373421017
"1602","Belgica",1,2,4,1,-0.465706962924418
"1603","Raetia",1,2,4,1,-0.424459439043291
"1604","Germania Inferior",1,2,4,1,-0.414903420699048
"1605","Aquitania",1,2,4,1,-0.358887353429778
"1606","Pannonia Superior",1,2,4,1,-0.327333197471206
"1607","Britannia",1,2,4,1,-0.31751944202949
"1608","Germania Superior",1,2,4,1,-0.312553024515477
"1609","Narbonensis",1,2,4,1,-0.311379239409247
"1610","Dalmatia",1,2,4,1,-0.251158928574881
"1611","Dacia",1,2,4,1,-0.242596561289292
"1612","Transpadana (Regio XI)",1,2,4,1,-0.211358275824972
"1613","Pannonia Inferior",1,2,4,1,-0.202893534528224
"1614","Moesia Inferior",1,2,4,1,-0.196925957390469
"1615","Noricum",1,2,4,1,-0.183844912941587
"1616","Moesia Superior",1,2,4,1,-0.177684910278102
"1617","Aemilia (Regio VIII)",1,2,4,1,-0.173248190311049
"1618","Liguria (Regio IX)",1,2,4,1,-0.172173211297377
"1619","Umbria (Regio VI)",1,2,4,1,-0.166390671970835
"1620","Picenum (Regio V)",1,2,4,1,-0.15390887592301
"1621","Asia",1,2,4,1,-0.118047576251556
"1622","Bruttium et Lucania (Regio III)",1,2,4,1,-0.113006297081415
"1623","Mauretania Tingitana",1,2,4,1,-0.102956484504822
"1624","Galatia",1,2,4,1,-0.0914672332156646
"1625","Syria",1,2,4,1,-0.0910911042145585
"1626","Macedonia",1,2,4,1,-0.0869118172524427
"1627","Hispania Citerior",1,2,4,1,-0.0838556625098776
"1628","Sardinia",1,2,4,1,-0.081952978784292
"1629","Numidia",1,2,4,1,-0.0778874928272327
"1630","Etruria (Regio VII)",1,2,4,1,-0.0765765602915248
"1631","Sicilia",1,2,4,1,-0.0679836570151939
"1632","Lusitania",1,2,4,1,-0.0423912288474604
"1633","Mauretania Caesariensis",1,2,4,1,-0.0113467929413915
"1634","Apulia et Calabria (Regio II)",1,2,4,1,0.00309656828936959
"1635","Achaia",1,2,4,1,0.0182934237377293
"1636","Africa Proconsularis",1,2,4,1,0.0510885212878544
"1637","Samnium (Regio IV)",1,2,4,1,0.0897462302168171
"1638","Venetia et Histria (Regio X)",1,2,4,1,0.106964180647896
"1639","Baetica",1,2,4,1,0.21702043022432
"1640","Latium et Campania (Regio I)",1,2,4,1,6.09061501460622
"1641","Lugdunensis",1,2,4,2,-0.461250931793479
"1642","Belgica",1,2,4,2,-0.460381865738519
"1643","Raetia",1,2,4,2,-0.421711812972012
"1644","Germania Inferior",1,2,4,2,-0.405836467080725
"1645","Aquitania",1,2,4,2,-0.357780008214572
"1646","Pannonia Superior",1,2,4,2,-0.323303318262274
"1647","Britannia",1,2,4,2,-0.314488669886596
"1648","Narbonensis",1,2,4,2,-0.302773322046556
"1649","Germania Superior",1,2,4,2,-0.302141396248004
"1650","Dalmatia",1,2,4,2,-0.248859023112084
"1651","Dacia",1,2,4,2,-0.240317145533301
"1652","Transpadana (Regio XI)",1,2,4,2,-0.205495445538622
"1653","Pannonia Inferior",1,2,4,2,-0.203424540222879
"1654","Moesia Inferior",1,2,4,2,-0.200294336841055
"1655","Moesia Superior",1,2,4,2,-0.180758781509938
"1656","Noricum",1,2,4,2,-0.179706848520115
"1657","Liguria (Regio IX)",1,2,4,2,-0.170841295166106
"1658","Aemilia (Regio VIII)",1,2,4,2,-0.166393618751757
"1659","Picenum (Regio V)",1,2,4,2,-0.153558140461297
"1660","Umbria (Regio VI)",1,2,4,2,-0.145822922546193
"1661","Asia",1,2,4,2,-0.139999301574848
"1662","Bruttium et Lucania (Regio III)",1,2,4,2,-0.11581422706468
"1663","Mauretania Tingitana",1,2,4,2,-0.103284115768059
"1664","Macedonia",1,2,4,2,-0.0956505922804112
"1665","Galatia",1,2,4,2,-0.0937218212915586
"1666","Syria",1,2,4,2,-0.0914659082968059
"1667","Etruria (Regio VII)",1,2,4,2,-0.0874144950255928
"1668","Numidia",1,2,4,2,-0.0858317208434879
"1669","Sardinia",1,2,4,2,-0.0826816531124488
"1670","Hispania Citerior",1,2,4,2,-0.0824407130303011
"1671","Sicilia",1,2,4,2,-0.0761822801945409
"1672","Lusitania",1,2,4,2,-0.0173138002197251
"1673","Mauretania Caesariensis",1,2,4,2,-0.0150335713556446
"1674","Apulia et Calabria (Regio II)",1,2,4,2,0.00401869631184768
"1675","Achaia",1,2,4,2,0.00540758918023042
"1676","Africa Proconsularis",1,2,4,2,0.0407107926919667
"1677","Samnium (Regio IV)",1,2,4,2,0.0605436831403717
"1678","Venetia et Histria (Regio X)",1,2,4,2,0.121335799043761
"1679","Baetica",1,2,4,2,0.205620929826176
"1680","Latium et Campania (Regio I)",1,2,4,2,6.09433660030983
"1681","Lugdunensis",1,2,4,3,-0.409783462199356
"1682","Raetia",1,2,4,3,-0.374581322706092
"1683","Germania Inferior",1,2,4,3,-0.356091508458077
"1684","Belgica",1,2,4,3,-0.350080229252715
"1685","Aquitania",1,2,4,3,-0.340534707072979
"1686","Pannonia Superior",1,2,4,3,-0.321698713893142
"1687","Britannia",1,2,4,3,-0.29264347876921
"1688","Dacia",1,2,4,3,-0.260835826210695
"1689","Narbonensis",1,2,4,3,-0.254493999289663
"1690","Germania Superior",1,2,4,3,-0.250720229627438
"1691","Dalmatia",1,2,4,3,-0.217827374758778
"1692","Pannonia Inferior",1,2,4,3,-0.217117593489745
"1693","Asia",1,2,4,3,-0.207299119310315
"1694","Moesia Inferior",1,2,4,3,-0.207223771427852
"1695","Noricum",1,2,4,3,-0.199627634472974
"1696","Transpadana (Regio XI)",1,2,4,3,-0.188144548934787
"1697","Moesia Superior",1,2,4,3,-0.186840576354478
"1698","Liguria (Regio IX)",1,2,4,3,-0.169696045060538
"1699","Picenum (Regio V)",1,2,4,3,-0.164224912432398
"1700","Aemilia (Regio VIII)",1,2,4,3,-0.160357403980548
"1701","Umbria (Regio VI)",1,2,4,3,-0.1590664183137
"1702","Bruttium et Lucania (Regio III)",1,2,4,3,-0.138898737399168
"1703","Numidia",1,2,4,3,-0.13407172653956
"1704","Etruria (Regio VII)",1,2,4,3,-0.114818488552754
"1705","Macedonia",1,2,4,3,-0.111374532890231
"1706","Mauretania Tingitana",1,2,4,3,-0.106493566628058
"1707","Galatia",1,2,4,3,-0.105889645497949
"1708","Sicilia",1,2,4,3,-0.104107625832276
"1709","Syria",1,2,4,3,-0.09783975493957
"1710","Sardinia",1,2,4,3,-0.0921426558024141
"1711","Hispania Citerior",1,2,4,3,-0.0847011920352924
"1712","Lusitania",1,2,4,3,-0.0428917896981991
"1713","Africa Proconsularis",1,2,4,3,-0.0384451933082668
"1714","Achaia",1,2,4,3,-0.0189464102302056
"1715","Mauretania Caesariensis",1,2,4,3,-0.0119314489450734
"1716","Apulia et Calabria (Regio II)",1,2,4,3,0.0119569566478855
"1717","Samnium (Regio IV)",1,2,4,3,0.0395402262266436
"1718","Baetica",1,2,4,3,0.158035262481871
"1719","Venetia et Histria (Regio X)",1,2,4,3,0.16933642191534
"1720","Latium et Campania (Regio I)",1,2,4,3,6.11257277704276
"1721","Lugdunensis",1,2,4,4,-0.432579094162893
"1722","Raetia",1,2,4,4,-0.395055702162877
"1723","Belgica",1,2,4,4,-0.383416775250423
"1724","Germania Inferior",1,2,4,4,-0.381113591936991
"1725","Aquitania",1,2,4,4,-0.350526783726255
"1726","Pannonia Superior",1,2,4,4,-0.326050986812321
"1727","Britannia",1,2,4,4,-0.300246604720416
"1728","Narbonensis",1,2,4,4,-0.27428991433116
"1729","Germania Superior",1,2,4,4,-0.271662458261508
"1730","Dacia",1,2,4,4,-0.259567728675833
"1731","Dalmatia",1,2,4,4,-0.233403880533889
"1732","Pannonia Inferior",1,2,4,4,-0.215371935816741
"1733","Moesia Inferior",1,2,4,4,-0.208295262663833
"1734","Noricum",1,2,4,4,-0.197938486633271
"1735","Transpadana (Regio XI)",1,2,4,4,-0.196001345218808
"1736","Asia",1,2,4,4,-0.190306001986841
"1737","Moesia Superior",1,2,4,4,-0.189280178586936
"1738","Liguria (Regio IX)",1,2,4,4,-0.169650236152992
"1739","Aemilia (Regio VIII)",1,2,4,4,-0.160415276681307
"1740","Picenum (Regio V)",1,2,4,4,-0.16028500034228
"1741","Umbria (Regio VI)",1,2,4,4,-0.14292088318326
"1742","Bruttium et Lucania (Regio III)",1,2,4,4,-0.131611514869773
"1743","Numidia",1,2,4,4,-0.113144254965454
"1744","Etruria (Regio VII)",1,2,4,4,-0.107110769537048
"1745","Mauretania Tingitana",1,2,4,4,-0.105922132333279
"1746","Macedonia",1,2,4,4,-0.105149077844234
"1747","Galatia",1,2,4,4,-0.101676909843212
"1748","Syria",1,2,4,4,-0.0958080037215514
"1749","Sardinia",1,2,4,4,-0.091234558536692
"1750","Sicilia",1,2,4,4,-0.083902899534866
"1751","Hispania Citerior",1,2,4,4,-0.0719201828633044
"1752","Lusitania",1,2,4,4,-0.0385120890690105
"1753","Achaia",1,2,4,4,-0.0117325043740891
"1754","Mauretania Caesariensis",1,2,4,4,-0.0106304132442319
"1755","Africa Proconsularis",1,2,4,4,-0.000462448185992778
"1756","Apulia et Calabria (Regio II)",1,2,4,4,0.010464587657486
"1757","Samnium (Regio IV)",1,2,4,4,0.0595786562261912
"1758","Venetia et Histria (Regio X)",1,2,4,4,0.163950973386377
"1759","Baetica",1,2,4,4,0.16830464061219
"1760","Latium et Campania (Regio I)",1,2,4,4,6.10489702888133
"1761","Lugdunensis",1,2,4,5,-0.432579094162898
"1762","Raetia",1,2,4,5,-0.39505570216288
"1763","Belgica",1,2,4,5,-0.38341677525043
"1764","Germania Inferior",1,2,4,5,-0.381113591936993
"1765","Aquitania",1,2,4,5,-0.350526783726258
"1766","Pannonia Superior",1,2,4,5,-0.32605098681232
"1767","Britannia",1,2,4,5,-0.300246604720417
"1768","Narbonensis",1,2,4,5,-0.274289914331161
"1769","Germania Superior",1,2,4,5,-0.27166245826151
"1770","Dacia",1,2,4,5,-0.259567728675831
"1771","Dalmatia",1,2,4,5,-0.233403880533889
"1772","Pannonia Inferior",1,2,4,5,-0.21537193581674
"1773","Moesia Inferior",1,2,4,5,-0.208295262663833
"1774","Noricum",1,2,4,5,-0.19793848663327
"1775","Transpadana (Regio XI)",1,2,4,5,-0.196001345218806
"1776","Asia",1,2,4,5,-0.190306001986837
"1777","Moesia Superior",1,2,4,5,-0.189280178586937
"1778","Liguria (Regio IX)",1,2,4,5,-0.169650236152991
"1779","Aemilia (Regio VIII)",1,2,4,5,-0.160415276681308
"1780","Picenum (Regio V)",1,2,4,5,-0.16028500034228
"1781","Umbria (Regio VI)",1,2,4,5,-0.142920883183258
"1782","Bruttium et Lucania (Regio III)",1,2,4,5,-0.131611514869773
"1783","Numidia",1,2,4,5,-0.113144254965451
"1784","Etruria (Regio VII)",1,2,4,5,-0.107110769537045
"1785","Mauretania Tingitana",1,2,4,5,-0.10592213233328
"1786","Macedonia",1,2,4,5,-0.105149077844234
"1787","Galatia",1,2,4,5,-0.101676909843212
"1788","Syria",1,2,4,5,-0.0958080037215538
"1789","Sardinia",1,2,4,5,-0.0912345585366933
"1790","Sicilia",1,2,4,5,-0.0839028995348655
"1791","Hispania Citerior",1,2,4,5,-0.0719201828633032
"1792","Lusitania",1,2,4,5,-0.0385120890690083
