"","iter","province","urb_pop_grand_total","rural_pop_min_grand_total","rural_pop_max_grand_total","tot_pop_min_grand_total","tot_pop_max_grand_total"
"35294",620,"Arabia",56368341.2738876,786052522.440291,975910788.570533,842420863.714178,1032279129.84442
"35295",620,"Asia",603231757.591325,1175734984.78491,1327751052.57258,1778966742.37623,1930982810.16391
"35296",620,"Baetica",110746405.147655,626085124.155423,814265466.027633,736831529.303078,925011871.175288
"35297",620,"Belgica",90983846.1457624,571238212.926686,789575292.682687,662222059.072449,880559138.828449
"35298",620,"Bithynia et Pontus",33443150.7179999,319883656.943771,361242854.643437,353326807.661771,394686005.361437
"35299",620,"Britannia",81466380.0592863,578722115.164484,798784946.905741,660188495.22377,880251326.965027
"35300",620,"Bruttium et Lucania (Regio III)",47886664.2829064,597756217.598356,661300775.088692,645642881.881263,709187439.371598
"35301",620,"Cappadocia",9921615.29865482,1483645071.07188,1675472219.71981,1493566686.37053,1685393835.01846
"35302",620,"Cilicia",60254632.1020629,372367779.683962,420512885.826856,432622411.786025,480767517.928918
"35303",620,"Corsica",1354973.759474,184372953.599825,203972745.96461,185727927.359299,205327719.724084
"35304",620,"Creta",33496102.4630001,11421662.2523126,16980341.2178249,44917764.7153127,50476443.680825
"35305",620,"Cyprus",34534436.6254252,100622129.473221,124925776.48247,135156566.098646,159460213.107895
"35306",620,"Cyrene",38888794.7923999,728703974.576271,849814598.743196,767592769.368671,888703393.535596
"35307",620,"Dacia",13048004.1476888,188442718.193095,229157678.0876,201490722.340783,242205682.235289
"35308",620,"Dalmatia",63342717.7210056,544370847.696545,661987688.741002,607713565.417551,725330406.462008
"35309",620,"Epirus",89636090.300684,69388153.1416015,103157884.622312,159024243.442285,192793974.922996
"35310",620,"Etruria (Regio VII)",122450765.451968,670928223.484056,742251341.193084,793378988.936023,864702106.645051
"35311",620,"Galatia",34946503.0834505,967474323.446259,1092563433.01524,1002420826.52971,1127509936.09869
"35312",620,"Germania Inferior",37005292.7396896,268816706.387173,371563079.675989,305821999.126863,408568372.415679
"35313",620,"Germania Superior",56491307.2137711,618536843.662476,854952274.406937,675028150.876247,911443581.620708
"35314",620,"Hispania Citerior",88370157.2736859,2941221312.76554,3825254506.98124,3029591470.03923,3913624664.25493
"35315",620,"Iudaea",14126258.4030307,20564905.5098498,25532025.6344836,34691163.9128805,39658284.0375143
"35316",620,"Latium et Campania (Regio I)",1045189620.19887,427154173.42057,472562856.979254,1472343793.61944,1517752477.17812
"35317",620,"Liguria (Regio IX)",21613934.4812818,303485362.672337,335747416.178513,325099297.153619,357361350.659795
"35318",620,"Lugdunensis",219315802.594621,1015103973.43979,1403094188.71973,1234419776.03441,1622409991.31435
"35319",620,"Lusitania",27766913.9993844,670853167.08801,872489292.046215,698620081.087394,900256206.0456
"35320",620,"Lycia et Pamphylia",58957521.6738219,204542125.8079,230988297.831892,263499647.481722,289945819.505714
"35321",620,"Macedonia",223842228.232763,228846743.799442,340221564.11742,452688972.032206,564063792.350183
"35322",620,"Mauretania Caesariensis",63658920.7351046,665779017.689091,776431511.984124,729437938.424196,840090432.719229
"35323",620,"Mauretania Tingitana",9323118.69831493,167448970.139961,195278994.398512,176772088.838276,204602113.096827
"35324",620,"Moesia Inferior",20180163.4904445,380839190.01055,463123358.357383,401019353.500995,483303521.847828
"35325",620,"Moesia Superior",24464476.1241306,338068081.716648,411111118.458463,362532557.840778,435575594.582593
"35326",620,"Narbonensis",146774382.676546,651210844.729625,900114841.216905,797985227.406171,1046889223.89345
"35327",620,"Noricum",18529817.9815421,360226678.604581,438057304.871008,378756496.586123,456587122.852551
"35328",620,"Numidia",81734843.2918083,337172535.976762,393210622.372318,418907379.26857,474945465.664127
"35329",620,"Pannonia Inferior",20950261.3963088,145742855.456681,177232077.071226,166693116.85299,198182338.467534
"35330",620,"Pannonia Superior",29282588.8478852,359925739.939718,437691345.356372,389208328.787604,466973934.204257
"35331",620,"Picenum (Regio V)",38372448.6425445,146657108.557189,162247512.791747,185029557.199734,200619961.434292
"35332",620,"Raetia",12555256.2029916,521761803.050018,721188147.135978,534317059.25301,733743403.33897
"35333",620,"Samnium (Regio IV)",39794753.1220682,306768470.06709,339379534.759516,346563223.189158,379174287.881585
"35334",620,"Sardinia",8385255.11050487,503657323.262706,557198684.759677,512042578.373211,565583939.870182
"35335",620,"Sicilia",219789130.635277,573993204.295635,635011631.366072,793782334.930912,854800762.001349
"35336",620,"Syria",102841249.831306,454198879.849257,563903268.989524,557040129.680563,666744518.82083
"35337",620,"Thracia",91741410.5698399,224690528.80346,334042608.090934,316431939.3733,425784018.660773
"35338",620,"Transpadana (Regio XI)",54797352.6995784,415903432.572108,460116104.566871,470700785.271686,514913457.266449
"35339",620,"Umbria (Regio VI)",65718812.1622047,286104812.682193,316519224.414771,351823624.844397,382238036.576976
"35340",620,"Venetia et Histria (Regio X)",102865912.305634,1209265072.57481,1337816163.57646,1312130984.88045,1440682075.88209
"35341",621,"Achaia",497331072.026777,106843894.264752,158842534.613502,604174966.291529,656173606.640279
"35342",621,"Aegyptus",562263794.192148,2288376914.70715,2858505056.48701,2850640708.8993,3420768850.67916
"35343",621,"Aemilia (Regio VIII)",54899274.3465442,494339650.063232,546890495.020401,549238924.409776,601789769.366945
"35344",621,"Africa Proconsularis",343585368.991611,1018048941.30116,1187248708.30553,1361634310.29277,1530834077.29714
"35345",621,"Alpes Cottiae",496652.95877575,49725251.8060477,68731099.1457068,50221904.7648235,69227752.1044825
"35346",621,"Alpes Graiae",0,20506168.1253269,28343978.6291632,20506168.1253269,28343978.6291632
"35347",621,"Alpes Maritimae",2279637.08078069,33608191.3064185,46453820.6422595,35887828.3871992,48733457.7230402
"35348",621,"Alpes Poeninae",1453961.8324789,21616984.2387003,29879367.7855361,23070946.0711792,31333329.618015
"35349",621,"Apulia et Calabria (Regio II)",87595485.0688904,575289943.740214,636446220.876882,662885428.809104,724041705.945772
"35350",621,"Aquitania",140299932.908835,995276419.715598,1375688202.59925,1135576352.62443,1515988135.50808
"35351",621,"Arabia",49828411.8952357,694853670.948592,862684330.369387,744682082.843828,912512742.264623
"35352",621,"Asia",570043693.364039,1111049451.07708,1254702035.08289,1681093144.44111,1824745728.44693
"35353",621,"Baetica",106425392.855705,601657048.917446,782495124.742744,708082441.773151,888920517.598449
"35354",621,"Belgica",83548449.1500116,524555388.753167,725049489.390897,608103837.903179,808597938.540909
"35355",621,"Bithynia et Pontus",34134044.4326645,326492053.678575,368705680.734351,360626098.111239,402839725.167015
"35356",621,"Britannia",75994848.7876027,539853367.732316,745136106.57229,615848216.519919,821130955.359892
"35357",621,"Bruttium et Lucania (Regio III)",46737130.7659182,583406903.078182,645426054.701327,630144033.8441,692163185.467245
"35358",621,"Cappadocia",9007114.21169062,1346893646.09491,1521039587.53341,1355900760.3066,1530046701.7451
"35359",621,"Cilicia",55960178.3912599,345828472.456286,390542192.122831,401788650.847546,446502370.514091
"35360",621,"Corsica",1330959.21404301,181105264.731675,200357684.978814,182436223.945718,201688644.192857
"35361",621,"Creta",34284082.8332078,11690351.5919128,17379795.9177815,45974434.4251206,51663878.7509893
"35362",621,"Cyprus",32029589.595492,93323818.9523251,115864677.163599,125353408.547817,147894266.759091
"35363",621,"Cyrene",39803635.7638621,745846399.677599,869806095.451365,785650035.441461,909609731.215227
"35364",621,"Dacia",12719825.9694088,183703082.363219,223393995.881307,196422908.332628,236113821.850716
"35365",621,"Dalmatia",58329224.4095273,501284606.656,609592228.470382,559613831.065527,667921452.87991
"35366",621,"Epirus",85514477.8228054,66197573.5787712,98414518.1610506,151712051.401577,183928995.983856
"35367",621,"Etruria (Regio VII)",119511298.667723,654822393.354986,724433378.561774,774333692.022709,843944677.229496
"35368",621,"Galatia",32117637.1898914,889158758.940254,1004122096.7011,921276396.130146,1036239733.89099
"35369",621,"Germania Inferior",33923721.0572957,246431315.303139,340621606.719486,280355036.360435,374545327.776781
"35370",621,"Germania Superior",51787060.8824169,567028924.637064,783757141.939171,618815985.519481,835544202.821588
"35371",621,"Hispania Citerior",85776010.7168169,2854880410.17023,3712962403.9164,2940656420.88704,3798738414.63322
"35372",621,"Iudaea",15700580.5871269,22856792.4366139,28377480.7588678,38557373.0237408,44078061.3459947
"35373",621,"Latium et Campania (Regio I)",1036515371.67992,423609131.081313,468640958.423198,1460124502.76123,1505156330.10312
"35374",621,"Liguria (Regio IX)",20785494.694687,291853082.149572,322878564.463913,312638576.844259,343664059.1586
"35375",621,"Lugdunensis",201675474.316938,933455651.177495,1290238471.98291,1135131125.49443,1491913946.29985
"35376",621,"Lusitania",26462089.08968,639328384.636854,831489209.655442,665790473.726534,857951298.745122
"35377",621,"Lycia et Pamphylia",53130776.8613916,184327321.375171,208159830.353727,237458098.236563,261290607.215118
"35378",621,"Macedonia",212491758.99974,217242508.329305,322969795.197794,429734267.329046,535461554.197534
"35379",621,"Mauretania Caesariensis",57384606.1574718,600158882.318729,699905307.990705,657543488.476201,757289914.148177
"35380",621,"Mauretania Tingitana",8404218.74081721,150944959.355195,176032016.486987,159349178.096012,184436235.227804
"35381",621,"Moesia Inferior",18562194.8944889,350304955.248873,425991892.587517,368867150.143362,444554087.482005
"35382",621,"Moesia Superior",22503007.6700176,310963071.404343,378149795.84931,333466079.07436,400652803.519327
"35383",621,"Narbonensis",138415642.214891,614124656.134263,848853672.842607,752540298.349154,987269315.057498
"35384",621,"Noricum",16986769.4567404,330229230.946503,401578604.500981,347216000.403244,418565373.957721
"35385",621,"Numidia",76936599.4171881,317378822.668171,370127193.271003,394315422.085359,447063792.688191
"35386",621,"Pannonia Inferior",19721240.7007792,137193034.421351,166834980.514206,156914275.12213,186556221.214985
"35387",621,"Pannonia Superior",27564762.6579421,338811149.774383,412014733.904071,366375912.432325,439579496.562013
"35388",621,"Picenum (Regio V)",37484785.0387299,143264513.554467,158494267.507447,180749298.593197,195979052.546177
"35389",621,"Raetia",11506478.4158961,478177492.196738,660945162.301264,489683970.612634,672451640.71716
"35390",621,"Samnium (Regio IV)",39063234.6482606,301129364.772293,333140963.595441,340192599.420554,372204198.243702
"35391",621,"Sardinia",8236641.09610518,494730876.099745,547323310.394904,502967517.19585,555559951.491009
"35392",621,"Sicilia",213398987.346897,557304941.270964,616549320.229537,770703928.617861,829948307.576434
"35393",621,"Syria",110459052.653189,487842943.046537,605673511.191206,598301995.699726,716132563.844395
"35394",621,"Thracia",82600776.3894008,202303540.039664,300760350.250407,284904316.429065,383361126.639808
"35395",621,"Transpadana (Regio XI)",52697026.7632841,399962283.531312,442480329.469729,452659310.294596,495177356.233013
"35396",621,"Umbria (Regio VI)",64580960.8236138,281151212.131954,311039030.672054,345732172.955568,375619991.495668
"35397",621,"Venetia et Histria (Regio X)",98923168.1230717,1162915191.22729,1286539051.67366,1261838359.35037,1385462219.79673
"35398",622,"Achaia",508169390.753092,109172339.530162,162304184.436468,617341730.283254,670473575.189559
"35399",622,"Aegyptus",585846758.635563,2384358039.52812,2978398999.16086,2970204798.16368,3564245757.79642
"35400",622,"Aemilia (Regio VIII)",55850324.1469199,502903362.992162,556364574.638163,558753687.139082,612214898.785083
"35401",622,"Africa Proconsularis",348335144.085957,1032122600.84146,1203661410.51707,1380457744.92742,1551996554.60303
"35402",622,"Alpes Cottiae",525050.944459829,52568478.5783319,72661056.1410341,53093529.5227917,73186107.0854939
"35403",622,"Alpes Graiae",0,21411579.947345,29595454.4376629,21411579.947345,29595454.4376629
"35404",622,"Alpes Maritimae",2409983.83507062,35529865.0198704,49109991.1336655,37939848.854941,51519974.9687361
"35405",622,"Alpes Poeninae",1518389.98035233,22574878.8862745,31203386.2590947,24093268.8666269,32721776.2394471
"35406",622,"Apulia et Calabria (Regio II)",88927626.9709089,584038885.986078,646125220.639765,672966512.956987,735052847.610674
"35407",622,"Aquitania",146250624.737195,1037490148.08288,1434036744.72505,1183740772.82007,1580287369.46225
"35408",622,"Arabia",53051102.958985,739793869.337566,918479106.413289,792844972.296551,971530209.372274
"35409",622,"Asia",585503283.117822,1141181121.5258,1288729564.81688,1726684404.64362,1874232847.9347
"35410",622,"Baetica",108311669.203606,612320777.097988,796364014.549437,720632446.301594,904675683.753043
"35411",622,"Belgica",87157937.89991,547217410.534129,756373326.059332,634375348.434039,843531263.959242
"35412",622,"Bithynia et Pontus",33744831.9469908,322769237.180353,364501524.535875,356514069.127344,398246356.482866
"35413",622,"Britannia",78696293.0350883,559043928.645494,771624002.539022,637740221.680583,850320295.57411
"35414",622,"Bruttium et Lucania (Regio III)",47160444.4362904,588691012.594863,651271892.211933,635851457.031153,698432336.648223
"35415",622,"Cappadocia",9454250.94125322,1413756972.77526,1596547974.65059,1423211223.71652,1606002225.59184
"35416",622,"Cilicia",58022117.0519379,358571053.302529,404932318.596941,416593170.354467,462954435.648879
"35417",622,"Corsica",1339112.96462771,182214755.648163,201585120.480825,183553868.612791,202924233.445452
"35418",622,"Creta",33844000.1851788,11540290.092237,17156702.6926568,45384290.2774158,51000702.8778357
"35419",622,"Cyprus",33234176.2202459,96833593.05498,120222180.402178,130067769.275226,153456356.622424
"35420",622,"Cyrene",39292702.1765947,736272450.734882,858640955.884405,775565152.911477,897933658.060999
"35421",622,"Dacia",12885504.4969747,186095855.367225,226303751.753258,198981359.8642,239189256.250233
"35422",622,"Dalmatia",60757440.2990735,522152829.393215,634969242.313788,582910269.692289,695726682.612861
"35423",622,"Epirus",87378091.858785,67640214.9935363,100559262.326701,155018306.852321,187937354.185486
"35424",622,"Etruria (Regio VII)",120593752.075985,660753336.61638,730994811.5679,781347088.692366,851588563.643886
"35425",622,"Galatia",33489989.7557432,927151569.46572,1047027168.69281,960641559.221463,1080517158.44856
"35426",622,"Germania Inferior",35421560.0442971,257312032.989022,355661122.033794,292733593.03332,391082682.078091
"35427",622,"Germania Superior",54073622.5093355,592065035.169999,818362484.9543,646138657.679334,872436107.463636
