inscription_id	occupation_original	occupation_stripped	translation	category	hisco_code	matched_forms	form_count
3640	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
3641	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφον	1
3668	τέκτων	τεκτων	Carpenter/joiner	Woodwork	95110	τεκτονων	1
3669	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεις	1
3809	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
3814	ναύτης	ναυτης	Sailor	Seafaring/Maritime	98110	ναυτην	1
3814	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετας	1
3814	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεις|γραμματευσι	2
3819	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
3826	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
3827	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα|γραμματευς	2
3845	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλος	1
3849	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτονι|αρχιτεκτων	2
3850	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτον	1
3850	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεων	1
3853	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεων	1
3857	χαλκεύς	χαλκευς	Smith	Metalwork	72110	χαλκεων	1
3863	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτονος	1
3869	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρεταις|υπηρετας	2
3870	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρων	1
4003	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4059	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4147	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4152	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4153	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4164	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4170	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4173	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4174	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4175	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4176	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4177	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4178	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4183	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4184	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4185	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4186	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4187	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4189	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4190	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4193	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4213	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4226	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4227	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4228	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4234	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4291	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4292	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4306	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4307	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4310	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4323	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4331	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4509	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4516	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
4517	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
4521	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματει	1
4532	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλος	1
4533	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεις|γραμματευς	2
4540	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
4544	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4546	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4548	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4550	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4551	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4553	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4554	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4554	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4560	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4562	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετας	1
4562	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4574	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4584	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετης	1
4587	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4590	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετης	1
4590	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4609	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4614	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεις	1
4626	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4627	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4629	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4632	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4633	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφος	1
4633	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4634	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφος	1
4636	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4642	γραμματικός	γραμματικος	Grammarian	Literature and Scholarship	13920	γραμματικος	1
4656	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρεται	1
4656	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεις|γραμματευς	2
4660	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4669	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4674	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4682	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
4685	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4692	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
4692	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
4698	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετην	1
4698	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4703	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4703	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
4730	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4732	βαφεύς	βαφευς	Dyer	Textiles	75120	βαφευς	1
4732	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετας	1
4732	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4733	ἀρτοκόπος	αρτοκοπος	Baker	Food Preparation and Retail	53120	αρτοκοπος	1
4733	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτων	1
4733	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλος	1
4733	κιθαριστής	κιθαριστης	Kithara teacher/player	Education and Training	13920	κιθαριστας	1
4733	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετας	1
4733	χρυσώτής	χρυσωτης	Gilder	Metalwork	72110	χρυσωτας	1
4733	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
4734	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4735	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
4736	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
5011	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεα	1
5032	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλοι	1
5074	ὁπλομάχος	οπλομαχος	Weapons trainer	Education and Training	18190	οπλομαχοι	1
5075	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλου	1
5095	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρεται	1
5096	φιλόσοφος	φιλοσοφος	Philosopher/sophist	Education and Training	19190	φιλοσοφω	1
5132	ποιητής	ποιητης	Maker, poet	Literature and Scholarship	17150	ποιητης	1
5137	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
5177	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματεως	1
5205	πένταθλος	πενταθλος	Pentathlete	Sports and Competition	18990	πενταθλον	1
5313	ἱεροποιός	ιεροποιος	Sacrificer	Miscellaneous	14990	ιεροποιε	1
5528	ἀρχιτέκτων	αρχιτεκτων	Architect	Construction	2120	αρχιτεκτονι	1
5528	διδάσκαλος	διδασκαλος	Teacher	Education and Training	13130	διδασκαλω	1
5528	ἱππικός	ιππικος	Riding trainer	Education and Training	18190	ιππικων	1
5528	σοφιστής	σοφιστης	Philosopher/sophist	Education and Training	19190	σοφιστη	1
5532	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρων	1
5563	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
5565	ὁπλομάχος	οπλομαχος	Weapons trainer	Education and Training	18190	οπλομαχου	1
5596	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρον	1
5610	ναύκληρος	ναυκληρος	Shipmaster	Seafaring/Maritime	98110	ναυκληρος	1
5619	ἰατρός	ιατρος	Doctor	Miscellaneous	6110	ιατρος	1
5655	ἱερεύς 	ιερευς 	Priest, sacrificer	Miscellaneous	14990	ιερευς 	1
5707	ὑπηρετής	υπηρετης	Architect’s assistant	Construction	95990	υπηρετης	1
5707	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
5708	γραμματεύς	γραμματευς	Scribe	Writing and the Book Trade	30120	γραμματευς	1
5741	σοφιστής	σοφιστης	Philosopher/sophist	Education and Training	19190	σοφιστη	1
